-5.14723274876993E-13;637552012827123746
-5.14723274876993E-13;637552012827143724
-5.14723274876993E-13;637552012827163796
-5.14723274876993E-13;637552012827185526
-5.14723274876993E-13;637552012827203808
-5.14723274876993E-13;637552012827226034
-5.14723274876993E-13;637552012827245612
-5.14723274876993E-13;637552012827265536
-5.14723274876993E-13;637552012827285478
-5.14723274876993E-13;637552012827303780
-5.14723274876993E-13;637552012827323752
-5.14723274876993E-13;637552012827343702
-5.14723274876993E-13;637552012827363666
-5.14723274876993E-13;637552012827385476
-5.14723274876993E-13;637552012827403948
-5.14723274876993E-13;637552012827426042
-5.14723274876993E-13;637552012827445676
-5.14723274876993E-13;637552012827465724
-5.14723274876993E-13;637552012827485502
-5.14723274876993E-13;637552012827503864
-5.14723274876993E-13;637552012827523838
-5.14723274876993E-13;637552012827543692
-5.14723274876993E-13;637552012827563710
-5.14723274876993E-13;637552012827585476
-5.14723274876993E-13;637552012827603812
-5.14723274876993E-13;637552012827625920
-5.14723274876993E-13;637552012827645550
-5.14723274876993E-13;637552012827665496
-5.14723274876993E-13;637552012827685550
-5.14723274876993E-13;637552012827703872
-5.14723274876993E-13;637552012827723770
-5.14723274876993E-13;637552012827743680
-5.14723274876993E-13;637552012827763694
-5.14723274876993E-13;637552012827785454
-5.14723274876993E-13;637552012827805242
-5.14723274876993E-13;637552012827826016
-5.14723274876993E-13;637552012827845718
-5.14723274876993E-13;637552012827865808
-5.14723274876993E-13;637552012827885546
-5.14723274876993E-13;637552012827903962
-5.14723274876993E-13;637552012827923874
-5.14723274876993E-13;637552012827943856
-5.14723274876993E-13;637552012827963784
-5.14723274876993E-13;637552012827985570
-5.14723274876993E-13;637552012828005350
-5.14723274876993E-13;637552012828025908
-5.14723274876993E-13;637552012828045580
-5.14723274876993E-13;637552012828065598
-5.14723274876993E-13;637552012828085504
-5.14723274876993E-13;637552012828103784
-5.14723274876993E-13;637552012828123724
-5.14723274876993E-13;637552012828143744
-5.14723274876993E-13;637552012828163852
-5.14723274876993E-13;637552012828185530
-5.14723274876993E-13;637552012828203834
-5.14723274876993E-13;637552012828225972
-5.14723274876993E-13;637552012828245568
-5.14723274876993E-13;637552012828265546
-5.14723274876993E-13;637552012828285548
-5.14723274876993E-13;637552012828303800
-5.14723274876993E-13;637552012828323710
-5.14723274876993E-13;637552012828343664
-5.14723274876993E-13;637552012828363710
-5.14723274876993E-13;637552012828385342
-5.14723274876993E-13;637552012828403940
-5.14723274876993E-13;637552012828426032
-5.14723274876993E-13;637552012828445726
-5.14723274876993E-13;637552012828466068
-5.14723274876993E-13;637552012828485530
-5.14723274876993E-13;637552012828503916
-5.14723274876993E-13;637552012828525962
-5.14723274876993E-13;637552012828546144
-5.14723274876993E-13;637552012828563912
-5.14723274876993E-13;637552012828585600
-5.14723274876993E-13;637552012828605296
-5.14723274876993E-13;637552012828625908
-5.14723274876993E-13;637552012828645566
-5.14723274876993E-13;637552012828665516
-5.14723274876993E-13;637552012828685460
-5.14723274876993E-13;637552012828703756
-5.14723274876993E-13;637552012828723758
-5.14723274876993E-13;637552012828743606
-5.14723274876993E-13;637552012828763852
-5.14723274876993E-13;637552012828785490
-5.14723274876993E-13;637552012828803844
-5.14723274876993E-13;637552012828826220
